IdDestino,Destino,DescrProducto,dtFecha,AgrupProducto,Presentacion,Fisico,Transito,Minimo,Optimo,Capacidad,RegionDestino,bEsTerminal,bEsPlanta,dtCreacion,dtActualizacion,vc20UsuarioCreacion,vc20UsuarioActualizacion
EA20,Pta. Monterrey,Bco CPC30R 42.6k,00:00.0,Blanco,Sacos,0,0,0,0,0,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,Bco CPC30R 50k,00:00.0,Blanco,Sacos,0,0,28.16,28.16,2300,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,Bco CPC30R BB,00:00.0,Blanco,Sacos,0,0,1.89,1.89,2300,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,Bco CPO30R,00:00.0,Blanco,Granel,0,0,0,0,603,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,Bco CPO30R BB,00:00.0,Blanco,Sacos,0,0,0,0,2300,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,CPC30R,00:00.0,Gris,Granel,0,0,937.33,937.33,842.41,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,CPC30R 25k,00:00.0,Gris,Sacos,0,0,6.48,6.48,2300,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB34,Pta. Tepeaca,CPC30R,00:00.0,Gris,Granel,3565,0,1336.34,1336.34,10000,Sureste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB34,Pta. Tepeaca,CPC30R 50k,00:00.0,Gris,Sacos,390,0,637.88,637.88,6500,Sureste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB34,Pta. Tepeaca,CPC40,00:00.0,Gris,Granel,3888,0,1140.64,1140.64,10000,Sureste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB34,Pta. Tepeaca,CPC40 42.5k,00:00.0,Gris,Sacos,27.27,0,0,0,6500,Sureste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,CPC30R,00:00.0,Gris,Granel,0,0,305.23,305.23,8000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,CPC30R 25k,00:00.0,Gris,Sacos,84,0,50.6,50.6,4000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,CPC30R 42.6k,00:00.0,Gris,Sacos,0,0,0,0,4000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,CPC30R 50k,00:00.0,Gris,Sacos,848,0,102.01,102.01,4000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,CPO40,00:00.0,Gris,Granel,0,0,0,0,3000,Pacífico,0,1,20:18.6,20:19.2,System.R_Inventario,SP_ActInvPtas
EA72,Pta. Yaqui,Mortero,00:00.0,Mortero,Granel,0,0,43.13,43.13,8000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,Mortero 25k,00:00.0,Mortero,Sacos,306,0,1.84,1.84,4000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB42,Puebla,Bco CPC30R 25k,00:00.0,Blanco,Sacos,111.33,0,8.061760684,9.82818132,18.72510417,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB42,Puebla,Bco CPC30R 50k,00:00.0,Blanco,Sacos,13.05,0,1.88165638,2.730251133,4.370535559,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA83,Puerto Peñasco,CPC30R 25k,00:00.0,Gris,Sacos,29.4,0,21.45357813,29.27907425,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA83,Puerto Peñasco,Mortero 50k,00:00.0,Mortero,Sacos,9.95,0,12.73750032,18.88599892,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA83,Puerto Peñasco,Multiplast 40k,00:00.0,Multiplast,Sacos,3.22,0,4.143342688,6.320604626,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB98,Puerto Progreso,Bco CPC30R BB,00:00.0,Blanco,Sacos,71.68,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB97,Puerto Valladolid,CPC30R 50k,00:00.0,Gris,Sacos,159,0,162.7455559,234.5080139,438.1069378,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC83,Puerto Vallarta (Virtual),Bco CPC30R 50k,00:00.0,Blanco,Sacos,14.15,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC83,Puerto Vallarta (Virtual),Multiplast 40k,00:00.0,Multiplast,Sacos,11.4,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB06,Querétaro,CPC40 BB,00:00.0,Gris,Sacos,13.56,0,0,0,133.8552883,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB06,Querétaro,Impercem 50k,00:00.0,Impercem,Sacos,4,0,3.528219294,4.93795705,6.319166002,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA23,Reynosa,Impercem 50k,00:00.0,Impercem,Sacos,28.7,0,15.859415,21.12746375,32.32774745,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA20,Pta. Monterrey,CPC40,00:00.0,Gris,Granel,0,0,3431.01,3431.01,13000,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,CPC40 BB,00:00.0,Gris,Sacos,0,0,0,0,2300,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA20,Pta. Monterrey,Mortero Seco 25k,00:00.0,Otros,Sacos,10,0,0,0,0,Noreste,0,1,20:18.6,20:18.6,System.R_Inventario,System
EB78,Pta. Torreón,CPC30R,00:00.0,Gris,Granel,0,0,463.16,463.16,452.27,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,CPC30R 25k,00:00.0,Gris,Sacos,0,0,58.86,58.86,3.87,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,CPC30R 50k,00:00.0,Gris,Sacos,0,0,172.73,172.73,222.26,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,CPC40,00:00.0,Gris,Granel,0,0,351.52,351.52,5000,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,CPC40 BB,00:00.0,Gris,Sacos,0,0,0,0,0,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,Impercem,00:00.0,Impercem,Granel,0,0,1.24,1.24,1300,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,Impercem 50k,00:00.0,Impercem,Sacos,0,0,0.62,0.62,0.82,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,Mortero,00:00.0,Mortero,Granel,0,0,55.43,55.43,1300,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,Mortero 50k,00:00.0,Mortero,Sacos,0,0,27.72,27.72,27.14,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB78,Pta. Torreón,Tipo II,00:00.0,Gris,Granel,0,0,50.47,50.47,1200,Noreste,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,CPC40,00:00.0,Gris,Granel,0,0,837.92,837.92,8000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,CPC40 BB,00:00.0,Gris,Sacos,67,0,0,0,4000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EA72,Pta. Yaqui,Mortero 50k,00:00.0,Mortero,Sacos,931,0,19.72,19.72,4000,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EB42,Puebla,CPC30R 25k,00:00.0,Gris,Sacos,29.65,0,37.11580815,55.53796379,86.20912989,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB42,Puebla,CPC30R 50k,00:00.0,Gris,Sacos,461.85,140,791.1892518,1180.457118,1797.031375,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB42,Puebla,Multiplast 40k,00:00.0,Multiplast,Sacos,50.88,0,22.86952009,28.48684421,64.04208684,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC35,Puerto Chiapas,CPC40,00:00.0,Gris,Granel,0,76.44,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA45,Puerto de Altamira,Tipo II,00:00.0,Gris,Granel,-178.36,1226,0,0,0,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB98,Puerto Progreso,CPC30R 50k,00:00.0,Gris,Sacos,9487.28,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB98,Puerto Progreso,CPC40,00:00.0,Gris,Granel,-19.44,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB98,Puerto Progreso,CPC40 BB,00:00.0,Gris,Sacos,44.63,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EI14,Puerto Seybaplaya,CPC40,00:00.0,Gris,Granel,282.38,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EI14,Puerto Seybaplaya,CPC40 BB,00:00.0,Gris,Sacos,-0.76,0,0,0,0,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB97,Puerto Valladolid,Bco CPC30R 25k,00:00.0,Blanco,Sacos,12.3,0,15.21702708,21.73313312,40.96385366,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB97,Puerto Valladolid,Mortero 50k,00:00.0,Mortero,Sacos,2.3,0,3.138061086,5.15025216,8.447581414,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB97,Puerto Valladolid,Multiplast 40k,00:00.0,Multiplast,Sacos,4,0,4.636606218,7.074470057,12.48162717,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC83,Puerto Vallarta (Virtual),Impercem 50k,00:00.0,Impercem,Sacos,13.75,0,0,0,0,Pacífico,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB06,Querétaro,Bco CPC30R 25k,00:00.0,Blanco,Sacos,48.23,0,38.1871722,46.61409844,68.39458101,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB06,Querétaro,Bco CPC30R 50k,00:00.0,Blanco,Sacos,8.5,0,2.177233307,3.837689567,3.899502141,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EB06,Querétaro,Multiplast 40k,00:00.0,Multiplast,Sacos,17.52,0,17.05673716,21.44097956,30.54922175,Centro,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA23,Reynosa,Bco CPC30R 25k,00:00.0,Blanco,Sacos,19.43,0,8.863236881,11.80399717,18.06677506,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EA23,Reynosa,Multiplast 40k,00:00.0,Multiplast,Sacos,32.48,0,45.23452315,53.1042661,92.20581215,Noreste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC10,Roberto Ayala,Bco CPC30R 25k,00:00.0,Blanco,Sacos,4.7,0,4.917302936,6.730661532,14.78346145,Sureste,0,0,20:18.6,20:18.6,System.R_Inventario,System
EC41,Pta. Zapotiltic,CPC40,00:00.0,Gris,Granel,2000,0,191.47,191.47,5400,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
EC41,Pta. Zapotiltic,CPC40 BB,00:00.0,Gris,Sacos,60,0,0,0,3200,Pacífico,0,1,20:19.2,20:19.2,SP_ActInvPtas,SP_ActInvPtas
